,GEOID,county state,name,state,individual income,POPULATION SIZE,white,african american,age,age under 5,age 85 plus,age 18 plus,age 65 plus,travel time,household size,family size,one unit structure,two unit structure,mobile and other,individual income 25 plus,hs grad,college grad,total households,spanish speaking,indo european language,api language,non euro api,limited english,poverty,poverty 18,poverty 65,household income mean,per capita income,household income median,veterans,unemployment 20 64,uninsured,uninsured 6,uninsured 19,uninsured 65,computers,smartphones,broadband
2891,51143,"Pittsylvania County, Virginia",Pittsylvania County, Virginia,28868,60148,74.4,20.7,48.3,4.2,1.8,81.9,24.1,26.9,2.39,2.94,3.6,15.4,78.7,40760,85.8,15.4,24633,1.8,0.6,0.4,0.1,0.7,15,18.4,15.5,71627,30209,54115,8,5.1,5.5,5.8,3.8,1.2,64.4,79.4,75.8
2892,51145,"Powhatan County, Virginia",Powhatan County, Virginia,52881,31074,85.1,8.8,45.3,4.4,0.8,82.1,19.5,NA,2.66,2.97,1.2,1.4,93.1,61248,91.5,34.2,11151,2.6,3.2,0,0.7,0.2,NA,NA,NA,131371,48796,110667,9.5,3,4.8,6.2,4.3,0.2,82.9,91.8,90.5
2893,51147,"Prince Edward County, Virginia",Prince Edward County, Virginia,26066,21932,62.7,30.6,32.4,4.2,2.9,85.1,16.7,NA,2.25,2.77,17.4,15.6,59.9,44781,88,24.2,7560,5.5,0.5,0.6,0,1.2,NA,NA,NA,75079,25782,55082,5.6,1,6.1,0,3.2,0.1,65.5,72.4,75.2
2894,51149,"Prince George County, Virginia",Prince George County, Virginia,38823,42873,54.8,31.1,33.4,4.8,1.3,80.3,12.9,24.8,2.81,3.14,6.2,6.7,73.9,51947,90.6,24,12718,4.9,2,2.8,0.7,0.7,NA,NA,NA,102321,33937,88225,12.2,5.3,3.9,2.5,2.9,0,82.5,90,92.1
2895,51153,"Prince William County, Virginia",Prince William County, Virginia,54886,484625,46.6,20.5,36,6.8,0.9,73.4,10.9,37.5,3.11,3.56,16.9,1,74.4,66761,90.2,44.5,154609,18.7,7.2,5.8,5.8,5.7,6.1,7.6,5.5,155425,50883,128873,11.7,4,10.1,5.1,6.4,2.3,90.8,95.3,96.2
2896,51155,"Pulaski County, Virginia",Pulaski County, Virginia,34971,33771,91.1,4.6,46.9,4.5,2,82.1,22.7,NA,2.27,2.83,11.9,11.1,72.2,44344,90.7,21.4,14386,1.4,1.1,0.7,0.4,0.5,NA,NA,NA,81064,35650,60767,8.7,3.9,5.8,2,2.2,0.1,67,83.6,79.6
2897,51157,"Rappahannock County, Virginia",Rappahannock County, Virginia,47433,7409,86,4.8,50.1,3.1,1.2,82.4,26.6,NA,2.59,2.92,2.1,0,77.9,55727,91.8,35.6,2861,1.8,1.5,0.3,0.2,0,NA,NA,NA,140266,57136,98125,9.4,8.3,10.6,1.3,13.4,0,79.2,88.1,89.2
2898,51159,"Richmond County, Virginia",Richmond County, Virginia,35533,9047,61,27.9,46.1,5.2,2.1,82.4,20.2,NA,2.53,3.16,10.2,7.2,70.5,44569,77.1,17.4,2931,1.9,0.6,0,0,0.1,NA,NA,NA,79207,27687,64184,4.7,3.1,6.8,0,4.2,0,63.5,76.7,79.7
2899,51161,"Roanoke County, Virginia",Roanoke County, Virginia,42567,96793,84.6,6.4,43.7,4.5,2.9,80.2,21.8,22,2.41,3,17.2,1.9,76.3,54846,93.8,37.4,39231,3.5,2.7,1.6,0.5,1.3,7.3,7.3,6.6,107156,44817,82931,8.1,2.6,4.4,1.3,3.6,0.6,80.7,87.2,88.9
2900,51163,"Rockbridge County, Virginia",Rockbridge County, Virginia,35215,22578,89.6,4,49.7,3.8,3.6,82.3,26.8,NA,2.32,2.8,6,10.6,78.4,42640,90.9,31.5,9552,0.9,0.4,0.6,0.3,0,NA,NA,NA,85339,37739,63975,9.2,3.4,5.3,2.1,2.3,0.1,72.4,82.2,83.4
2901,51165,"Rockingham County, Virginia",Rockingham County, Virginia,38361,84739,88.1,2.5,40.3,5.6,2.3,77.8,19.8,NA,2.58,3.04,8.8,8.8,75.2,46595,87,28.4,32048,7,2.4,0.2,0.6,1.4,9.6,11.6,7.7,100367,39011,78468,6.4,2.8,9.7,9.1,10,0.9,75.2,85.7,85.3
2902,51167,"Russell County, Virginia",Russell County, Virginia,28097,25635,97,1.3,46.5,4.8,1.7,81.3,23,NA,2.41,2.99,4.7,19.9,75.8,42903,83.4,14.1,10470,1,0.5,0.2,0.3,0,NA,NA,NA,66584,28484,49020,6.3,4.6,4.7,7.2,4.1,0.1,56.9,77.9,68.3
2903,51169,"Scott County, Virginia",Scott County, Virginia,27986,21504,96.5,1.2,47.6,3.9,3.7,82,25,NA,2.32,3.02,3.9,19.5,78.3,45008,84,14.2,8951,0.3,0.4,0.2,0.3,0.1,NA,NA,NA,63469,28009,45136,6.1,2.6,6.1,3,5.8,0.3,60.6,73.8,73.9
2904,51171,"Shenandoah County, Virginia",Shenandoah County, Virginia,34891,44630,86.9,2.9,42.9,5.6,2.5,78.6,21.9,28.7,2.49,3.1,13.5,3.8,72.4,43835,89,21.4,17782,7.3,1.5,0.7,0.8,2.9,12.3,20,8,86594,35360,64437,9.8,3.7,6.9,3.5,3.8,0.2,73.4,82.6,84.8
2905,51173,"Smyth County, Virginia",Smyth County, Virginia,28511,29585,95,2,46.2,4.5,2.6,80.7,22.7,NA,2.3,2.87,10.5,16.3,70.9,40472,86.1,18.1,12530,1.7,0.6,0.2,0.1,1,NA,NA,NA,66592,29369,46859,7.6,2.9,5.3,0,1.7,0.6,65.5,78.1,79.2
2906,51175,"Southampton County, Virginia",Southampton County, Virginia,35149,17988,61.3,29.8,46.9,4.6,1.9,80.9,21.4,NA,2.41,2.92,4.4,16,74.8,49597,86.7,18.6,6887,1.8,1.7,0.3,0,0,NA,NA,NA,83914,32981,68465,11.8,5,5.2,2.8,5.9,0,67.4,85.6,83.4
2907,51177,"Spotsylvania County, Virginia",Spotsylvania County, Virginia,47591,143876,65.2,16.6,38.3,5.9,1.3,75.4,14.8,37.7,2.8,3.22,8.8,3.8,79.6,59147,90.7,33.8,51289,9.8,3,2.1,1.5,2.4,7,9.7,6.9,130137,46837,109576,13.2,4.4,6.7,3.6,3.6,0.8,87.2,92.4,94.8
2908,51179,"Stafford County, Virginia",Stafford County, Virginia,55813,160520,57.2,19.3,36.3,6.1,0.8,73.8,11.1,37.6,3.06,3.47,8,2.5,80.8,71921,92.8,43.3,51309,12.2,3.9,2.8,2.1,3,5.1,6.2,4,157495,51999,133792,17.5,3.4,6.7,5.3,4.2,1,91.3,95,96.4
2909,51181,"Surry County, Virginia",Surry County, Virginia,37549,6552,55.8,41,50.7,5.1,1.4,83,24.7,NA,2.38,2.88,6,12.9,80.2,52757,90,25.4,2755,1.3,0.1,1.2,0,0,NA,NA,NA,86472,38105,71458,16.5,5.2,3.7,6.2,2,0,61.5,81.8,76.7
2910,51183,"Sussex County, Virginia",Sussex County, Virginia,32743,10793,40.3,55,41,4.1,0.8,84.2,19.1,NA,2.46,3.05,7.7,16,69.3,45045,84.6,15.8,3705,0.2,0.4,0.2,0,0.1,NA,NA,NA,83114,30457,62821,12.4,4.2,5.1,0,1.6,0,60.1,80.4,82.3
2911,51185,"Tazewell County, Virginia",Tazewell County, Virginia,27652,39933,93.3,3.7,45,4.7,1.9,80.1,23.3,NA,2.4,3.01,8.3,19.3,73,40578,87.3,16.4,15951,0.9,1,0,0.3,0.1,19.3,29,13.5,68404,28604,45788,7.3,4.9,4.7,0.4,1.2,0,61.5,82.4,84.4
2912,51187,"Warren County, Virginia",Warren County, Virginia,38816,41104,83.7,5.1,40.5,5.2,1.3,78.4,16.7,NA,2.62,3.09,8.6,1.3,76.2,51401,89,24.5,15357,4.9,2.6,1.2,0.3,0.5,NA,NA,NA,103067,39834,84331,9.2,5.1,9.7,15.8,8.1,0.1,80.5,91.6,92
2913,51191,"Washington County, Virginia",Washington County, Virginia,33410,53913,94.7,1.7,46.9,4.1,2.2,82.7,24.3,NA,2.37,2.93,10.9,11.2,75.8,43598,90.1,26.5,22118,2.4,1.2,0.4,0.4,0.3,11,12.7,9.1,91122,38582,62774,8,3.4,7.2,1.4,4.3,0.3,69.8,82.5,80.8
2914,51193,"Westmoreland County, Virginia",Westmoreland County, Virginia,34434,18683,63.7,24,48,5,2.9,81.8,26.4,NA,2.31,3.07,3.3,9.3,79.1,45511,84.1,19.7,8029,5.3,0.4,0.3,0,1.2,NA,NA,NA,84744,37305,59766,12.2,7.7,7.5,6.7,4.4,0.3,71.2,79.3,79.5
2915,51195,"Wise County, Virginia",Wise County, Virginia,26048,35727,90.7,5.4,42.1,4.6,1.5,80.8,20,NA,2.33,2.82,7.1,25.5,74.1,37331,80.3,15.6,14055,0.6,0.8,0.1,0.1,0,17.7,21.5,15.5,61657,24622,50740,6.8,8.1,6.6,0.9,2.3,0.3,63.7,80.2,78.5
2916,51197,"Wythe County, Virginia",Wythe County, Virginia,31622,28219,93.6,2.4,45.9,5.1,2.4,80.5,22,24.6,2.26,2.86,10.2,17.5,76.6,41478,89.6,19.7,12396,1.6,1.2,0.3,0.1,1.1,NA,NA,NA,75350,33564,55359,7,3.8,6,0.4,5.9,0.2,67.3,81.1,81.8
2917,51199,"York County, Virginia",York County, Virginia,51760,70590,69.1,13.1,39.8,5.2,2.2,76.7,17.3,NA,2.62,3.07,16,0.8,71.2,65285,95.7,50,26445,5.5,3.8,5.1,0.5,1.5,NA,NA,NA,133056,51183,108326,18.5,4,3.7,2.9,2.5,0.8,89.4,91.7,93.5
2918,51510,"Alexandria city, Virginia",Alexandria city, Virginia,71978,156788,53.6,21.1,37.5,6.7,1.3,81.7,12.6,29.3,2.06,2.95,64.4,0.1,42,79777,92.9,65.8,75349,11.3,7.2,3.6,7,5.8,8.4,13.1,7.4,159455,77935,113638,8.5,3.1,8.7,4.2,3.9,2.7,87.9,94.4,93.8
2919,51520,"Bristol city, Virginia",Bristol city, Virginia,30755,17024,85.9,6.7,42.6,5.2,3.1,79.8,23.1,NA,2.28,3.12,27.9,1.1,63.1,42727,89.6,23.9,7327,2,1.1,0.2,0.3,0.5,NA,NA,NA,62955,29646,44706,7.2,4.8,11.2,7.8,5.2,0,67,80.6,76
2920,51530,"Buena Vista city, Virginia",Buena Vista city, Virginia,26294,6612,86,1.6,36.2,5,2.6,78.5,18.3,NA,2.32,2.77,8.6,5.1,57.2,42755,83.4,24.7,2611,0.7,0.7,0.6,0,0,NA,NA,NA,83522,33175,54458,6.3,1,5.1,13,5.1,0,71.9,85.9,87.8
2921,51540,"Charlottesville city, Virginia",Charlottesville city, Virginia,37276,45863,68,17,32.9,5.4,1.2,83.8,13.1,NA,2.17,2.87,42.6,0.7,43.7,53657,92.6,60.6,19699,4.1,5.8,3.8,2.3,2,22.6,26.3,7,109240,48395,69829,3.7,4.7,5.8,2.3,2.6,1.6,85.1,90.9,90
2922,51550,"Chesapeake city, Virginia",Chesapeake city, Virginia,46506,251153,56.2,29,37.7,6.2,1.3,75.7,14.1,NA,2.67,3.16,17,1.5,73.8,55703,93.4,36.4,92361,5.4,2.4,3.1,0.7,1.4,8.7,11.8,7.5,116849,43819,94189,14.5,4.6,6.6,3.6,4,0.9,84.6,91.7,92
2923,51570,"Colonial Heights city, Virginia",Colonial Heights city, Virginia,42358,18210,69.4,18,38.5,6.1,2.9,75.9,18.3,NA,2.39,2.93,16,0.3,68.1,48710,91.8,29.5,7545,6.3,2,2,0.9,2.2,NA,NA,NA,93743,38272,76250,13.5,3.7,7.4,11.9,11.2,0.2,78.8,86.4,87.4
2924,51580,"Covington city, Virginia",Covington city, Virginia,27490,5671,80,12.3,41.5,5.9,1.7,77.2,19.4,NA,2.24,2.88,7.4,7.6,71.4,39329,87.1,9.6,2493,3.5,2,1.2,0,0.7,NA,NA,NA,54455,24067,42724,6.2,2.5,6.4,5.9,3.9,0,59.8,81.3,81.9
2925,51590,"Danville city, Virginia",Danville city, Virginia,27815,42239,40.7,50.4,40.8,5.9,2.9,77.7,20.9,NA,2.18,3.04,26.4,3.3,49,35957,85,18.3,18632,3.7,0.8,0.5,0.1,1.5,25,36.8,18.4,62024,27537,42778,8.4,4.6,9,0,4.4,0.3,57.1,81,76
2926,51595,"Emporia city, Virginia",Emporia city, Virginia,28684,5633,20.6,64,39.5,5.2,2.3,73,18.4,NA,2.44,3.02,19.7,4.3,38.4,43233,75.7,15.2,2219,7.2,0.7,0.5,0,2.6,NA,NA,NA,66137,25570,49375,8.7,3.4,3.9,0,0.9,0,51.8,82.3,83.8
2927,51600,"Fairfax city, Virginia",Fairfax city, Virginia,57160,24478,56.3,6.4,37.3,7.7,1.8,76,14.3,27.7,2.61,3.11,29,0,69.3,74617,91.8,62.3,9158,12.9,8.6,13.1,4.1,7.4,NA,NA,NA,170219,62800,132774,7.6,4.4,7.4,0,3.5,2.2,92.4,94.1,96.3
2928,51610,"Falls Church city, Virginia",Falls Church city, Virginia,83379,14593,70.9,4.8,39.4,4.8,1.8,75.8,14.7,NA,2.39,3.23,53.6,0.1,50.2,106932,97.4,79.7,6053,8.6,9.2,6.9,1.9,1.2,NA,NA,NA,205626,85077,154734,6.4,3,1.4,0,0,0,96.5,95.1,97.7
2929,51620,"Franklin city, Virginia",Franklin city, Virginia,34120,8212,38.1,51.7,40.5,7.5,1.7,73.4,19,NA,2.38,2.86,24.9,0.2,53.4,43938,84.7,26.4,3388,3.3,1.4,0.2,0,0,NA,NA,NA,79553,31838,65125,9.8,4.5,3.5,0,3.8,0,64.1,87.5,90.1
2930,51630,"Fredericksburg city, Virginia",Fredericksburg city, Virginia,46501,28383,58.8,20.2,31,6.2,1.2,78.8,11.2,NA,2.28,3.17,45.3,0.2,41.6,61416,92.6,46.8,11443,6.7,7.3,1.3,1.5,3.9,NA,NA,NA,117378,46503,85368,10.9,3.5,7.9,2.4,4.2,1.5,80.2,92.2,92
2931,51640,"Galax city, Virginia",Galax city, Virginia,27500,6698,80.4,4.9,41.9,8,3.4,75.6,19.9,NA,2.34,3.04,19.3,9.3,61.6,39773,83,18.3,2729,8.9,0,0.2,0,1.1,NA,NA,NA,73907,31429,41438,9.1,5.8,7.4,0,0.4,3.2,66.3,80.2,86.6
2932,51650,"Hampton city, Virginia",Hampton city, Virginia,38394,137334,37.5,49,36.5,6.1,1.6,78.5,16.1,NA,2.31,3,27.2,1.3,55.6,47324,92.7,27.5,57740,5,1.8,1.7,1,1,13,20.1,9,85775,36787,67758,17.4,5.6,6.9,4.1,3.1,0.2,80.9,90.8,91.5
2933,51660,"Harrisonburg city, Virginia",Harrisonburg city, Virginia,23392,51492,66.5,7.6,25.4,5.1,1.3,82.9,10.1,17.1,2.55,3.03,38.1,1.3,39.9,42856,83.3,36.7,17331,19.5,4.2,2.9,2.4,8.1,25.6,21.1,9,80210,27957,59752,2.7,7,10.2,0.7,6,3.7,76.6,91.2,83.5
2934,51670,"Hopewell city, Virginia",Hopewell city, Virginia,31878,22944,44.4,42.6,36.4,7.7,1.9,74.5,15,NA,2.41,2.97,19.7,2,55.5,38690,87.7,12.5,9418,4.9,2.2,0.9,0.5,0.7,NA,NA,NA,64349,26626,48681,9.7,8.2,6.6,7.5,4.6,3.8,67,85.4,85.6
2935,51678,"Lexington city, Virginia",Lexington city, Virginia,15958,7420,81.7,4.7,22.5,3.3,0.9,92.9,16.4,12.4,2.03,2.72,33.9,0,51.7,49839,95.9,57.3,2061,2.6,0,2.2,0,2.5,NA,NA,NA,95202,30839,89598,3.2,0.8,2.1,0,0.9,0,76.1,92.1,89.2
2936,51680,"Lynchburg city, Virginia",Lynchburg city, Virginia,27716,79255,62.2,27.7,28.4,6,2.1,80.7,14.2,NA,2.39,3,35,0.8,49.1,41331,90.4,38.5,28687,3.8,1.8,2.2,1.4,0.9,17.4,21.2,8.3,79359,30004,59808,6.4,5,6.5,1.8,3.5,1.3,77.7,90.4,92.2
2937,51683,"Manassas city, Virginia",Manassas city, Virginia,51507,42674,50.5,12.6,34.7,7.9,0.9,73,10.3,33.1,3.03,3.5,22.5,1.4,72.2,58714,81.7,33.2,14041,31.5,5.6,4.4,1.5,7.3,NA,NA,NA,139363,44939,117919,6.8,3,20.1,11.4,17.1,0.7,87.3,95.1,95.7
2938,51685,"Manassas Park city, Virginia",Manassas Park city, Virginia,50117,16923,40.3,11.4,35.3,5.9,1.4,75.8,9.6,NA,3.28,3.86,24.8,0,67.6,61150,78.9,25.5,5165,31.5,9.1,6.4,1.5,5.2,NA,NA,NA,123119,43662,100668,9.2,2.9,21.5,15.1,15.9,4.1,84,91.2,94
2939,51690,"Martinsville city, Virginia",Martinsville city, Virginia,27494,13584,43.1,44.3,40.2,4.9,2.6,73.7,17.1,NA,2.34,3.22,22,0.6,56.7,35119,86.1,21.2,5619,4.2,1.5,0.2,0.7,0.7,NA,NA,NA,65146,28834,42434,6.9,4.5,8.7,6.6,6.3,0,63.2,83.9,82.5
2940,51700,"Newport News city, Virginia",Newport News city, Virginia,38090,184774,42.3,41,34.2,7,1.5,76.7,13.7,23.2,2.35,3.07,37.1,2.6,48.1,47587,91.8,29.1,75798,6.5,2.8,2.5,0.9,1.5,15.1,21.7,13.3,87285,37475,66718,13.2,5,8.7,4.8,5,0.5,77.7,90.5,90.7
2941,51710,"Norfolk city, Virginia",Norfolk city, Virginia,35471,235037,44,39.8,32.4,6.5,1.2,79.5,12.6,22.9,2.27,2.95,41.5,0.7,45.7,45772,89.6,32.7,94457,7.1,3.6,3.4,0.9,1.8,17.3,26.3,12.6,88032,37433,64017,14.3,5.9,9.1,4.1,5,0.8,76.9,90.1,87.3
2942,51720,"Norton city, Virginia",Norton city, Virginia,23179,3620,95.1,1.3,41.1,3.6,3.8,81.1,20.6,NA,2.29,2.88,27.6,13.3,52.3,39884,92.4,16.6,1553,0,1.1,0,0,0,NA,NA,NA,56274,27033,38497,6.3,5,8.5,0,3.4,0,64.8,84.2,78
2943,51730,"Petersburg city, Virginia",Petersburg city, Virginia,31672,33365,15.9,77.2,35.8,7.8,2,77,17,NA,2.21,3.4,41.1,2.1,38.3,41040,87,25,14854,4.5,1,1.3,0.6,1.9,21.1,29.9,16,62609,29590,50741,9.5,11.4,8.2,4.4,5.1,0.9,65.8,84.3,83.1
2944,51735,"Poquoson city, Virginia",Poquoson city, Virginia,53247,12556,92,1.7,41.4,5,2.5,77.1,19.7,NA,2.68,3,5.5,1.3,85.2,65180,97.2,40.1,4657,1.5,2.3,2.2,0.3,1.1,NA,NA,NA,135303,49935,120919,15.9,1.4,2.8,0,1.6,0.3,88.9,91.8,93.3
2945,51740,"Portsmouth city, Virginia",Portsmouth city, Virginia,35081,97299,36.9,51.7,35.8,7.1,1.7,76.8,15.2,NA,2.38,3.03,28,0.7,56.9,45081,89.2,23.2,39678,3.3,1.3,1,0.6,0.6,17.6,24,14.9,77280,32915,58972,12.2,5.7,6.6,1.9,3.8,0.6,72.9,88,87.5
2946,51750,"Radford city, Virginia",Radford city, Virginia,17408,16505,83.2,9.3,23,4.2,0.9,87.7,9.4,16.9,2.44,3.03,38.7,1.4,42.7,49351,93.2,39.8,5500,1.1,1.6,1.9,1.1,0.5,NA,NA,NA,68571,25220,52791,3.5,8.2,6.2,2.5,1.8,0,81.8,93.5,88.5
2947,51760,"Richmond city, Virginia",Richmond city, Virginia,37779,227595,43.2,42,34.5,5.9,1.4,82.4,13.6,NA,2.13,3,45,0.8,43.5,47423,89.3,44.1,102145,6.7,2.5,1.2,0.8,3.1,18.8,28.3,14.6,94647,44249,62671,5.5,5.3,9.8,3.3,7.2,0.7,79,89.5,84.9
2948,51770,"Roanoke city, Virginia",Roanoke city, Virginia,31974,98677,57.5,29,38,6.4,2.6,77.4,17.5,NA,2.23,3.06,33.1,0.9,51.7,41274,89.6,28.9,43429,6.2,2.7,1.4,0.8,2.2,19.7,27.5,15,76775,34792,52671,7.5,5.2,9.6,3.8,5.8,0.5,69.1,85.9,84
2949,51775,"Salem city, Virginia",Salem city, Virginia,34332,25477,84,7.8,40.3,4.1,2.6,81,19.5,NA,2.27,2.81,21.4,2.9,63.5,48587,94.2,31.1,10140,2.6,1.6,0.8,0.3,0.5,NA,NA,NA,92769,38127,66716,7.2,3,5.5,0,3,0,76.8,90.8,89.6
2950,51790,"Staunton city, Virginia",Staunton city, Virginia,36016,25765,80.1,11,41,6.1,3,80.8,21,22,2.13,2.81,23.9,0.4,59.5,44906,93.7,35.1,11356,3.9,3,1.1,0.5,0.9,NA,NA,NA,80760,35941,62586,8,4.5,7.2,6.1,3.1,0.4,70.9,84.9,83.7
2951,51800,"Suffolk city, Virginia",Suffolk city, Virginia,46768,96638,47.5,42,38.7,6.3,1.3,76.3,15,29.9,2.58,3.14,16.7,2.2,70.4,55585,91.8,32.4,37133,4.1,2.9,1.2,0.4,0.8,9.9,14.2,9.6,115247,45135,90089,15.9,5.1,6.2,7.4,4.6,0.4,82,90.6,89
2952,51810,"Virginia Beach city, Virginia",Virginia Beach city, Virginia,46941,457066,61.6,18.9,37.4,6,1.6,77.9,15.4,23.2,2.5,3.03,24.8,1.1,64.9,55503,94.7,40.4,179800,6.4,3.1,6.1,0.7,1.9,8.4,11.2,5.9,118081,47372,90685,16,4.1,6.5,3.2,3.8,0.5,87.4,92.6,94.1
2953,51820,"Waynesboro city, Virginia",Waynesboro city, Virginia,34964,22574,75.6,11.9,38.9,6.6,3.2,77.4,17.7,21,2.32,3.1,26.7,0.5,59.6,41118,89,26.3,9620,6.1,0.7,0.9,0,1.9,NA,NA,NA,74559,32036,56364,8.4,2.9,9.2,2,6,0,71.6,85.1,87.5
2954,51830,"Williamsburg city, Virginia",Williamsburg city, Virginia,23543,15564,68.2,15.2,24,2.3,2,89.5,17.1,17.1,2.16,2.83,42.4,0.1,52.6,42698,93.1,48.5,4973,6.2,4.8,2.1,1.5,1,NA,NA,NA,107619,35732,70206,6.6,6.2,5.1,0,4.4,1.6,83.2,94,89.7
2955,51840,"Winchester city, Virginia",Winchester city, Virginia,34937,27981,69,9.2,36.7,6.1,2.2,77.6,17.1,NA,2.39,3.16,32.4,0,41.9,42479,86.5,31.6,11255,12.3,4.1,0.7,1.2,3.7,NA,NA,NA,86816,36073,64648,5,5.2,11.4,4.9,7.9,0.2,77.2,86.4,86.4
2956,53001,"Adams County, Washington",Adams County, Washington,30232,20690,47.8,0.4,29.2,8.7,1.2,65,11.8,21.6,3.23,3.7,13.4,23.3,69.1,36620,69.9,15.4,6301,44.9,1.3,1,1.6,16.3,NA,NA,NA,82379,25934,65042,3.8,3.7,15.9,4.9,4.6,0,61.5,88.4,87.4
2957,53003,"Asotin County, Washington",Asotin County, Washington,34872,22424,88.9,0.9,45.5,5.7,3.1,80.4,24.6,15.1,2.35,2.95,12.2,11.1,73.6,43898,92,24.3,9438,3.1,1.3,1,0.3,0.6,NA,NA,NA,90466,38991,69107,10.9,5.7,5.8,1.4,2.2,0.4,78.2,86.6,87
2958,53005,"Benton County, Washington",Benton County, Washington,43430,210224,72.3,1.7,36.2,6.5,1.7,73.6,15.6,22.2,2.71,3.24,22.7,9,68.5,54556,89.9,33,76696,15.8,2.6,2.4,0.7,3.3,11.1,15.4,9.3,111832,41588,87316,7.8,4.7,7.5,1.3,2.3,0.6,84.3,90.9,91.8
2959,53007,"Chelan County, Washington",Chelan County, Washington,38892,79518,68.8,0.6,40.4,5.6,2.7,77.2,20.5,19.5,2.52,3.08,20.4,10.1,63.3,46066,85.8,30.2,30825,19.7,1.7,0.8,0.1,5,9,11.8,8.6,105534,42092,78306,7.2,3.7,11.3,2.8,4.7,1.8,79.6,88.4,89.6
2960,53009,"Clallam County, Washington",Clallam County, Washington,36457,77593,82.8,0.9,51.8,3.9,2.9,83.6,31.5,20.1,2.22,2.75,12.7,13.4,72.8,42424,93,30.7,34377,3.5,1.9,1.4,0.6,0.6,10.8,13.1,5.7,89116,40133,67999,12.3,5.8,6.5,3.5,3.2,0.9,82.4,85.9,91.5
2961,53011,"Clark County, Washington",Clark County, Washington,46317,510516,77.3,2.1,38.9,5.7,1.6,76.9,16.3,NA,2.62,3.12,22.7,3.9,66.2,57892,92.8,33,193387,6.9,5.7,4.5,0.6,2.6,8.4,10,7.4,120560,46391,94948,8.3,4.9,6.8,3.4,3.9,0.4,86.7,92.4,94
2962,53013,"Columbia County, Washington",Columbia County, Washington,37807,3996,81.5,0.7,52.1,4.2,2.1,83.1,29.7,NA,2.07,2.53,4.1,6.5,77.9,55580,88.9,27.2,1892,5.4,1.9,2.1,0,2.6,NA,NA,NA,89990,42143,71528,11.2,3.1,8.8,0,0,0,72.1,83.5,74.8
2963,53015,"Cowlitz County, Washington",Cowlitz County, Washington,36328,111539,84.8,0.7,41.1,5.7,1.9,77.4,19.5,26.5,2.54,3.05,19.4,9.7,66.2,49245,89.9,17,43409,5.3,1.9,1.4,0,1.2,13,16.7,7.4,92523,36520,72932,10.2,4.8,6.1,2.7,3.4,0.4,78.8,87,89.6
2964,53017,"Douglas County, Washington",Douglas County, Washington,38660,43733,61.9,0.5,38.4,6.3,2,74.9,18,21.6,2.74,3.17,14.5,15.7,68.4,44144,82.5,21.9,15708,24.8,1.4,0.8,0.1,5.5,NA,NA,NA,110625,40039,80374,7.5,4.1,12.4,0.6,2.5,1.8,80.3,89.2,89
2965,53019,"Ferry County, Washington",Ferry County, Washington,27959,7326,73.7,0.2,52.8,4.1,2.5,83.1,30.2,NA,2.28,2.97,4.4,20.5,75.6,34926,92.1,18.3,3138,0.7,1.2,2.4,1.1,0.6,NA,NA,NA,74026,33322,54650,12.5,8,5.5,6.7,4.8,0,70.3,72.6,76.9
2966,53021,"Franklin County, Washington",Franklin County, Washington,37743,97676,51.8,1.9,30.8,8.3,0.8,68.6,10.1,22.2,3.26,3.64,14.9,7.8,70.1,47142,76.6,20.4,29118,43.3,2.6,1.9,0.3,9.1,13,16.7,11.8,105287,32752,82755,6.3,4.4,13.2,7.4,6.2,1.2,78,92.2,92.3
2967,53023,"Garfield County, Washington",Garfield County, Washington,36500,2326,91,1.3,52.6,3.5,1.8,82.8,29.6,NA,2.18,2.8,2.2,22.1,76.9,45549,92.9,26.8,1052,3.4,0.4,0,0,0,NA,NA,NA,76848,34685,62411,13.6,5.4,4.2,0,1,0,79.4,83.7,82.7
2968,53025,"Grant County, Washington",Grant County, Washington,34878,100428,59,1.2,33.5,7.2,1.4,71.2,14.3,NA,2.83,3.37,14.1,22.3,65.6,45856,81.4,18.2,34502,30.8,1.5,0.7,0.1,7.3,15,18.3,9.4,89681,32241,71115,7,6.1,13.3,2.3,3,1.9,72.3,89.7,89.7
2969,53027,"Grays Harbor County, Washington",Grays Harbor County, Washington,34682,76397,80.9,1.6,44.7,4.7,1.9,80,22.8,24.5,2.45,3.06,13,10.8,72.6,43468,90.3,17.6,29982,5.8,2,1.3,0.3,1.7,14.1,20.1,9.5,82333,33763,63539,10.8,6.7,7.2,2.7,2.7,0.2,75.4,85.9,88.7
2970,53029,"Island County, Washington",Island County, Washington,45208,86747,79.4,2.7,44.5,4.9,2.3,82.4,26.1,26.9,2.37,2.81,12,7.1,74.6,53445,95.9,35.7,35529,4.5,2,4.9,0.3,1.1,7,6.8,6.2,110452,46226,88358,15.7,4.3,4.1,1.3,2.3,0.6,89.4,91.4,94.3
2971,53031,"Jefferson County, Washington",Jefferson County, Washington,40016,33313,86.7,0.4,59.5,2.5,3.3,88.5,39.6,23.5,2.02,2.52,8.7,11.5,79.7,42012,96.1,43.3,16156,4.1,3.2,1.4,0.4,0.9,NA,NA,NA,101205,49853,71143,12.1,8.3,4.1,1.3,1.2,0.5,83,86.1,90.4
